STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
997338,99999, 20140221,   34.5,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  30.1,24,  40.0,  56.9,   52.7*,  27.1*, 0.00I,999.9, 000000,
997338,99999, 20140222,   29.6,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  19.7,24,  25.1,  35.0,   35.1*,  23.9*, 0.00I,999.9, 000000,
997338,99999, 20140223,   23.8,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  14.1,24,  22.0,  27.0,   32.5*,  17.1*, 0.00I,999.9, 000000,
997338,99999, 20140224,   18.6,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  17.8,24,  22.0,  28.0,   24.8*,  13.8*, 0.00I,999.9, 000000,
997338,99999, 20140225,   18.6,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  14.9,24,  22.9,  27.0,   21.9*,  15.3*, 0.00I,999.9, 000000,
997338,99999, 20140226,    8.1,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  19.6,24,  25.1,  33.0,   15.6*,   1.9*, 0.00I,999.9, 000000,
997338,99999, 20140227,   10.9,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  21.1,24,  32.1,  39.0,   18.9*,   4.1*, 0.00I,999.9, 000000,
997338,99999, 20140228,   12.7,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  13.1,24,  22.0,  27.0,   26.6*,   8.2*, 0.00I,999.9, 000000,
997338,99999, 20140301,   24.5,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  14.5,24,  22.9,  25.1,   32.4*,  15.6*, 0.00I,999.9, 000000,
997338,99999, 20140302,   10.7,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  18.3,24,  20.0,  24.1,   15.4*,   8.6*, 0.00I,999.9, 000000,
997338,99999, 20140303,    8.2,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  12.2,24,  19.0,  21.0,   13.5*,   3.2*, 0.00I,999.9, 000000,
997338,99999, 20140304,   15.5,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   8.3,24,  12.0,  15.0,   25.3*,   9.5*, 0.00I,999.9, 000000,
997338,99999, 20140305,   20.2,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  11.6,24,  15.9,  19.0,   21.7*,  18.9*, 0.00I,999.9, 000000,
997338,99999, 20140306,   18.6,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  10.6,24,  18.1,  20.0,   22.8*,  14.0*, 0.00I,999.9, 000000,
997338,99999, 20140307,   27.9,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  12.1,24,  17.1,  20.0,   44.6*,  18.0*, 0.00I,999.9, 000000,
997338,99999, 20140308,   31.9,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  16.5,24,  22.9,  26.0,   44.1*,  24.4*, 0.00I,999.9, 000000,
997338,99999, 20140309,   27.8,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  10.1,24,  22.0,  28.0,   39.0*,  23.4*, 0.00I,999.9, 000000,
997338,99999, 20140310,   45.5,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  23.8,24,  34.0,  48.0,   52.9*,  38.7*, 0.00I,999.9, 000000,
997338,99999, 20140311,   43.4,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  11.4,24,  22.9,  26.0,   50.7*,  34.7*, 0.00I,999.9, 000000,
997338,99999, 20140312,   28.1,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  26.2,24,  35.0,  41.0,   35.1*,  20.8*, 0.00I,999.9, 000000,
997338,99999, 20140313,   23.2,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  15.8,24,  26.0,  33.0,   33.1*,  19.4*, 0.00I,999.9, 000000,
997338,99999, 20140314,   42.4,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  26.9,24,  33.0,  43.9,   50.9*,  33.4*, 0.00I,999.9, 000000,
997338,99999, 20140315,   35.5,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  15.8,24,  28.9,  35.0,   43.7*,  29.7*, 0.00I,999.9, 000000,
997338,99999, 20140316,   22.5,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  23.1,24,  29.9,  35.0,   29.1*,  16.3*, 0.00I,999.9, 000000,
997338,99999, 20140317,   22.7,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  14.3,24,  21.0,  25.1,   30.9*,  19.4*, 0.00I,999.9, 000000,
997338,99999, 20140318,   33.6,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  13.9,24,  18.1,  20.0,   39.0*,  30.2*, 0.00I,999.9, 000000,
997338,99999, 20140319,   40.8,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  14.9,24,  22.0,  28.0,   45.1*,  36.5*, 0.00I,999.9, 000000,
997338,99999, 20140320,   34.7,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  13.4,24,  24.1,  32.1,   37.8*,  31.5*, 0.00I,999.9, 000000,
997338,99999, 20140321,   34.9,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  10.7,24,  15.9,  19.0,   55.9*,  32.0*, 0.00I,999.9, 000000,
997338,99999, 20140322,   40.8,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  15.8,24,  25.1,  31.1,   56.7*,  31.6*, 0.00I,999.9, 000000,
997338,99999, 20140323,   25.0,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  15.3,24,  22.0,  26.0,   35.2*,  20.7*, 0.00I,999.9, 000000,
997338,99999, 20140324,   24.2,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   7.6,24,  13.0,  15.0,   30.0*,  22.6*, 0.00I,999.9, 000000,
997338,99999, 20140325,   27.1,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  16.0,24,  21.0,  26.0,   32.4*,  23.4*, 0.00I,999.9, 000000,
997338,99999, 20140326,   25.2,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  11.3,24,  19.0,  24.1,   35.8*,  20.7*, 0.00I,999.9, 000000,
997338,99999, 20140327,   38.2,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  26.2,24,  32.1,  40.0,   44.6*,  35.1*, 0.00I,999.9, 000000,
997338,99999, 20140328,   41.8,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  20.7,24,  35.9,  45.1,   53.4*,  33.6*, 0.00I,999.9, 000000,
997338,99999, 20140329,   32.4,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  15.2,24,  20.0,  22.9,   33.4*,  31.8*, 0.00I,999.9, 000000,
997338,99999, 20140330,   35.2,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   9.2,24,  18.1,  20.0,   46.4*,  32.0*, 0.00I,999.9, 000000,
997338,99999, 20140331,   48.7,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  18.6,24,  26.0,  29.9,   55.0*,  42.3*, 0.00I,999.9, 000000,
997338,99999, 20140401,   44.7,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  25.1,24,  32.1,  39.0,   54.7*,  32.5*, 0.00I,999.9, 000000,
997338,99999, 20140402,   38.3,23, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  14.2,23,  20.0,  22.0,   46.2*,  32.9*, 0.00I,999.9, 000000,
997338,99999, 20140403,   35.5,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  17.2,24,  22.9,  27.0,   39.0*,  32.9*, 0.00I,999.9, 000000,
997338,99999, 20140404,   38.5,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  19.0,24,  32.1,  40.0,   46.2*,  34.9*, 0.00I,999.9, 000000,
997338,99999, 20140405,   36.0,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  14.0,24,  25.1,  31.1,   38.5*,  34.7*, 0.00I,999.9, 000000,
997338,99999, 20140406,   41.2,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  12.0,24,  15.9,  17.1,   46.9*,  36.7*, 0.00I,999.9, 000000,
997338,99999, 20140407,   39.3,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   7.9,24,  15.0,  17.1,   47.1*,  36.9*, 0.00I,999.9, 000000,
997338,99999, 20140408,   44.0,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   8.2,24,  15.0,  15.9,   48.6*,  38.5*, 0.00I,999.9, 000000,
997338,99999, 20140409,   43.8,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   6.2,24,  18.1,  20.0,   58.8*,  38.3*, 0.00I,999.9, 000000,
997338,99999, 20140410,   55.8,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  21.2,24,  32.1,  38.1,   61.9*,  50.9*, 0.00I,999.9, 000000,
997338,99999, 20140411,   50.3,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   7.0,24,  17.1,  18.1,   65.1*,  41.7*, 0.00I,999.9, 000000,
997338,99999, 20140412,   61.7,21, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  17.6,21,  35.9,  43.9,   72.9*,  52.2*, 0.00I,999.9, 000000,
997338,99999, 20140413,   65.7,16, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  22.8,16,  27.0,  35.0,   70.7*,  62.6*, 0.00I,999.9, 000000,
997338,99999, 20140414,   41.6,16, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  24.0,16,  35.9,  48.0,   62.2*,  34.0*, 0.00I,999.9, 000000,
997338,99999, 20140415,   29.1,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  16.5,24,  22.9,  25.1,   31.8*,  27.0*, 0.00I,999.9, 000000,
997338,99999, 20140416,   37.3,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  15.8,24,  22.0,  28.0,   46.6*,  30.7*, 0.00I,999.9, 000000,
997338,99999, 20140417,   47.8,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  18.8,24,  26.0,  29.9,   58.6*,  41.9*, 0.00I,999.9, 000000,
997338,99999, 20140418,   42.7,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  11.6,24,  15.9,  19.0,   58.6*,  36.5*, 0.00I,999.9, 000000,
997338,99999, 20140419,   39.0,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  10.8,24,  18.1,  21.0,   44.1*,  36.3*, 0.00I,999.9, 000000,
997338,99999, 20140420,   51.7,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  13.0,24,  19.0,  21.0,   68.2*,  44.4*, 0.00I,999.9, 000000,
997338,99999, 20140421,   63.3,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  13.6,24,  20.0,  22.9,   71.2*,  53.1*, 0.00I,999.9, 000000,
997338,99999, 20140422,   48.6,22, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  14.0,22,  25.1,  28.9,   62.2*,  40.1*, 0.00I,999.9, 000000,
997338,99999, 20140423,   37.8,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  11.4,24,  19.0,  22.9,   40.8*,  36.1*, 0.00I,999.9, 000000,
997338,99999, 20140424,   43.7,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  13.6,24,  27.0,  31.1,   53.6*,  37.2*, 0.00I,999.9, 000000,
997338,99999, 20140425,   50.9,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  12.6,24,  22.9,  28.9,   65.8*,  43.0*, 0.00I,999.9, 000000,
997338,99999, 20140426,   49.2,21, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  14.3,21,  20.0,  24.1,   66.6*,  36.7*, 0.00I,999.9, 000000,
997338,99999, 20140427,   41.8,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  18.6,24,  24.1,  28.9,   49.1*,  37.0*, 0.00I,999.9, 000000,
997338,99999, 20140428,   45.9,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  15.1,24,  32.1,  38.1,   49.6*,  42.4*, 0.00I,999.9, 000000,
997338,99999, 20140429,   48.1,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   9.6,24,  20.0,  22.0,   60.1*,  45.0*, 0.00I,999.9, 000000,
997338,99999, 20140430,   51.2,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  12.0,24,  20.0,  26.0,   59.2*,  47.1*, 0.00I,999.9, 000000,
997338,99999, 20140501,   45.8,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  17.5,24,  22.0,  33.0,   47.5*,  43.5*, 0.00I,999.9, 000000,
997338,99999, 20140502,   48.0,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  14.3,24,  19.0,  22.9,   51.3*,  46.4*, 0.00I,999.9, 000000,
997338,99999, 20140503,   54.0,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  19.8,24,  26.0,  35.0,   63.5*,  48.2*, 0.00I,999.9, 000000,
997338,99999, 20140504,   52.5,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  13.5,24,  20.0,  24.1,   64.0*,  43.5*, 0.00I,999.9, 000000,
997338,99999, 20140505,   43.5,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  16.0,24,  22.9,  26.0,   45.1*,  41.7*, 0.00I,999.9, 000000,
997338,99999, 20140506,   43.8,23, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  15.7,23,  22.9,  26.0,   47.5*,  40.6*, 0.00I,999.9, 000000,
997338,99999, 20140507,   51.0,22, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  14.8,22,  21.0,  24.1,   62.4*,  44.2*, 0.00I,999.9, 000000,
997338,99999, 20140508,   65.8,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  13.3,24,  31.1,  35.9,   84.9*,  48.6*, 0.00I,999.9, 000000,
997338,99999, 20140509,   69.0,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  22.1,24,  28.0,  40.0,   81.3*,  60.4*, 0.00I,999.9, 000000,
997338,99999, 20140510,   60.4,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   9.9,24,  22.9,  27.0,   67.8*,  55.4*, 0.00I,999.9, 000000,
997338,99999, 20140511,   62.0,22, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  11.7,22,  19.0,  20.0,   73.6*,  51.4*, 0.00I,999.9, 000000,
997338,99999, 20140512,   67.2,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  16.6,24,  24.1,  27.0,   78.1*,  57.6*, 0.00I,999.9, 000000,
997338,99999, 20140513,   64.0,22, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  15.9,22,  24.1,  31.1,   75.6*,  55.4*, 0.00I,999.9, 000000,
997338,99999, 20140514,   50.8,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  13.0,24,  18.1,  20.0,   55.0*,  45.9*, 0.00I,999.9, 000000,
997338,99999, 20140515,   43.3,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  22.2,24,  35.0,  41.0,   46.2*,  40.3*, 0.00I,999.9, 000000,
997338,99999, 20140516,   39.2,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  10.6,24,  15.0,  20.0,   43.9*,  36.5*, 0.00I,999.9, 000000,
997338,99999, 20140517,   46.0,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   8.7,24,  15.9,  20.0,   52.0*,  40.3*, 0.00I,999.9, 000000,
997338,99999, 20140518,   56.8,23, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  13.3,23,  18.1,  24.1,   65.3*,  52.2*, 0.00I,999.9, 000000,
997338,99999, 20140519,   58.3,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  14.3,24,  19.0,  22.0,   63.7*,  53.4*, 0.00I,999.9, 000000,
997338,99999, 20140520,   66.3,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  16.3,24,  24.1,  28.9,   81.7*,  55.9*, 0.00I,999.9, 000000,
997338,99999, 20140521,   63.0,22, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   9.1,22,  26.0,  40.0,   80.8*,  50.2*, 0.00I,999.9, 000000,
997338,99999, 20140522,   56.2,23, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   8.9,23,  18.1,  21.0,   75.0*,  50.5*, 0.00I,999.9, 000000,
997338,99999, 20140523,   51.0,16, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.1,16,   8.9,   9.9,   58.5*,  47.5*, 0.00I,999.9, 000000,
997338,99999, 20140524,   51.4,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.3,24,   9.9, 999.9,   53.6*,  49.1*, 0.00I,999.9, 000000,
997338,99999, 20140525,   56.9,23, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   4.5,23,  15.0,  17.1,   70.0*,  52.2*, 0.00I,999.9, 000000,
997338,99999, 20140526,   69.0,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  11.0,24,  20.0,  22.9,   76.5*,  58.6*, 0.00I,999.9, 000000,
997338,99999, 20140527,   72.0,23, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  10.7,23,  15.9,  22.9,   80.8*,  66.9*, 0.00I,999.9, 000000,
997338,99999, 20140528,   53.6,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  11.4,24,  22.0,  24.1,   67.1*,  48.0*, 0.00I,999.9, 000000,
997338,99999, 20140529,   51.4,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  11.5,24,  18.1,  21.0,   53.2*,  49.5*, 0.00I,999.9, 000000,
997338,99999, 20140530,   53.2,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   7.2,24,  13.0,  15.0,   55.0*,  51.1*, 0.00I,999.9, 000000,
997338,99999, 20140531,   57.8,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   6.9,24,  18.1,  19.0,   71.1*,  54.0*, 0.00I,999.9, 000000,
997338,99999, 20140601,   67.7,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  12.8,24,  22.0,  27.0,   82.8*,  59.0*, 0.00I,999.9, 000000,
997338,99999, 20140602,   73.6,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  23.0,24,  33.0,  39.0,   79.9*,  69.3*, 0.00I,999.9, 000000,
997338,99999, 20140603,   71.2,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  14.4,24,  22.9,  31.1,   79.2*,  62.1*, 0.00I,999.9, 000000,
997338,99999, 20140604,   60.3,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  10.8,24,  19.0,  22.0,   65.5*,  54.0*, 0.00I,999.9, 000000,
997338,99999, 20140605,   55.3,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   8.0,24,  14.0,  15.9,   58.3*,  53.6*, 0.00I,999.9, 000000,
997338,99999, 20140606,   59.2,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.9,24,   9.9,  12.0,   65.3*,  56.5*, 0.00I,999.9, 000000,
997338,99999, 20140607,   66.1,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   8.6,24,  15.9,  18.1,   73.2*,  62.2*, 0.00I,999.9, 000000,
997338,99999, 20140608,   56.3,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  21.4,24,  28.0,  32.1,   66.0*,  50.7*, 0.00I,999.9, 000000,
997338,99999, 20140609,   53.6,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  11.3,24,  18.1,  22.9,   57.9*,  51.3*, 0.00I,999.9, 000000,
997338,99999, 20140610,   53.8,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  11.1,24,  17.1,  19.0,   58.1*,  51.8*, 0.00I,999.9, 000000,
997338,99999, 20140611,   55.8,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  14.5,24,  25.1,  28.9,   59.5*,  53.2*, 0.00I,999.9, 000000,
997338,99999, 20140612,   58.5,20, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   7.0,20,  19.0,  24.1,   74.5*,  52.0*, 0.00I,999.9, 000000,
997338,99999, 20140613,   61.6,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  12.6,24,  20.0,  24.1,   73.6*,  55.9*, 0.00I,999.9, 000000,
997338,99999, 20140614,   62.8,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  11.5,24,  15.0,  17.1,   68.4*,  57.6*, 0.00I,999.9, 000000,
997338,99999, 20140615,   67.5,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  18.8,24,  32.1,  36.9,   79.3*,  62.8*, 0.00I,999.9, 000000,
997338,99999, 20140616,   75.2,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  12.4,24,  24.1,  28.9,   81.9*,  67.8*, 0.00I,999.9, 000000,
997338,99999, 20140617,   75.1,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  18.5,24,  35.0,  42.0,   82.4*,  66.9*, 0.00I,999.9, 000000,
997338,99999, 20140618,   70.7,23, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  11.7,23,  22.9,  28.9,   81.1*,  61.5*, 0.00I,999.9, 000000,
997338,99999, 20140619,   58.2,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   9.5,24,  21.0,  22.9,   66.0*,  54.5*, 0.00I,999.9, 000000,
997338,99999, 20140620,   68.0,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   8.7,24,  15.9,  18.1,   78.6*,  61.0*, 0.00I,999.9, 000000,
997338,99999, 20140621,   60.5,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   8.4,24,  17.1,  18.1,   68.2*,  57.4*, 0.00I,999.9, 000000,
997338,99999, 20140622,   61.6,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.4,24,  13.0,  17.1,   67.3*,  57.6*, 0.00I,999.9, 000000,
997338,99999, 20140623,   63.4,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   6.1,24,  14.0,  15.9,   71.6*,  57.9*, 0.00I,999.9, 000000,
997338,99999, 20140624,   67.9,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   6.2,24,  11.1,  12.0,   73.8*,  64.2*, 0.00I,999.9, 000000,
997338,99999, 20140625,   61.3,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   8.8,24,  19.0,  22.0,   72.1*,  56.7*, 0.00I,999.9, 000000,
997338,99999, 20140626,   57.2,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   8.7,24,  19.0,  22.0,   59.0*,  55.9*, 0.00I,999.9, 000000,
997338,99999, 20140627,   62.1,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   6.3,24,  17.1,  19.0,   77.9*,  57.6*, 0.00I,999.9, 000000,
997338,99999, 20140628,   73.1,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  14.1,24,  20.0,  21.0,   77.7*,  67.8*, 0.00I,999.9, 000000,
997338,99999, 20140629,   74.8,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  16.5,24,  24.1,  28.9,   83.1*,  70.2*, 0.00I,999.9, 000000,
997338,99999, 20140630,   76.1,23, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  18.8,23,  24.1,  28.0,   82.0*,  69.3*, 0.00I,999.9, 000000,
997338,99999, 20140701,   70.4,23, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  18.4,23,  24.1,  31.1,   77.7*,  63.9*, 0.00I,999.9, 000000,
997338,99999, 20140702,   66.5,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  13.9,24,  18.1,  28.0,   77.7*,  54.5*, 0.00I,999.9, 000000,
997338,99999, 20140703,   59.4,11, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   7.3,11,   9.9,  12.0,   66.2*,  55.0*, 0.00I,999.9, 000000,
997338,99999, 20140704,   64.6,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   7.7,24,  15.0,  17.1,   67.5*,  61.9*, 0.00I,999.9, 000000,
997338,99999, 20140705,   68.2,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  10.7,24,  18.1,  22.0,   74.5*,  63.5*, 0.00I,999.9, 000000,
997338,99999, 20140706,   71.3,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  14.1,24,  22.9,  26.0,   81.7*,  64.4*, 0.00I,999.9, 000000,
997338,99999, 20140707,   75.0,21, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  15.7,21,  25.1,  35.9,   81.3*,  70.2*, 0.00I,999.9, 000000,
997338,99999, 20140708,   74.8,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  13.7,24,  21.0,  28.9,   80.8*,  64.9*, 0.00I,999.9, 000000,
997338,99999, 20140709,   68.1,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  10.4,24,  20.0,  24.1,   76.1*,  62.8*, 0.00I,999.9, 000000,
997338,99999, 20140710,   65.7,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   6.7,24,  14.0,  15.0,   68.0*,  64.8*, 0.00I,999.9, 000000,
997338,99999, 20140711,   68.5,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,   9.0,24,  15.0,  17.1,   72.0*,  64.9*, 0.00I,999.9, 000000,
997338,99999, 20140712,   73.1,16, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  11.6,16,  18.1,  24.1,   76.5*,  70.7*, 0.00I,999.9, 000000,
997338,99999, 20140713,   72.2,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  10.8,24,  33.0,  41.0,   77.9*,  68.2*, 0.00I,999.9, 000000,
